grade_id,assessment_id,assessment_title,type,score,max_score,date,student_id,course_id,group_id
GR04760,C001-PR,Practical 1,practical,83.6,100,2026-04-01,S0433,C001,G01
GR04761,C001-PR,Practical 2,practical,63.5,100,2026-04-16,S0433,C001,G01
GR04762,C001-EX,Midterm Exam,exam,71.2,100,2026-04-30,S0433,C001,G01
GR04763,C001-EXF,Final Exam,exam,62.5,100,2026-05-15,S0433,C001,G01
GR04764,C002-QZ,Quiz 1,quiz,75.2,100,2025-12-26,S0434,C002,G04
GR04765,C002-QZ,Quiz 2,quiz,65.5,100,2026-01-09,S0434,C002,G04
GR04766,C002-QZ,Quiz 3,quiz,72.1,100,2026-01-23,S0434,C002,G04
GR04767,C002-QZ,Quiz 4,quiz,72.7,100,2026-02-06,S0434,C002,G04
GR04768,C002-AS,Assignment 1,assignment,83.4,100,2026-02-20,S0434,C002,G04
GR04769,C002-AS,Assignment 2,assignment,72.3,100,2026-03-06,S0434,C002,G04
GR04770,C002-AS,Assignment 3,assignment,62.5,100,2026-03-20,S0434,C002,G04
GR04771,C002-PR,Practical 1,practical,71.5,100,2026-04-03,S0434,C002,G04
GR04772,C002-PR,Practical 2,practical,72.8,100,2026-04-17,S0434,C002,G04
GR04773,C002-EX,Midterm Exam,exam,74.8,100,2026-05-01,S0434,C002,G04
GR04774,C002-EXF,Final Exam,exam,82.2,100,2026-05-15,S0434,C002,G04
GR04775,C002-QZ,Quiz 1,quiz,61.5,100,2025-12-20,S0435,C002,G03
GR04776,C002-QZ,Quiz 2,quiz,69.4,100,2026-01-04,S0435,C002,G03
GR04777,C002-QZ,Quiz 3,quiz,63.1,100,2026-01-18,S0435,C002,G03
GR04778,C002-QZ,Quiz 4,quiz,49.3,100,2026-02-02,S0435,C002,G03
GR04779,C002-AS,Assignment 1,assignment,47.2,100,2026-02-16,S0435,C002,G03
GR04780,C002-AS,Assignment 2,assignment,52.4,100,2026-03-03,S0435,C002,G03
GR04781,C002-AS,Assignment 3,assignment,51.7,100,2026-03-18,S0435,C002,G03
GR04782,C002-PR,Practical 1,practical,68.8,100,2026-04-01,S0435,C002,G03
GR04783,C002-PR,Practical 2,practical,64.9,100,2026-04-16,S0435,C002,G03
GR04784,C002-EX,Midterm Exam,exam,54.9,100,2026-04-30,S0435,C002,G03
GR04785,C002-EXF,Final Exam,exam,51.5,100,2026-05-15,S0435,C002,G03
GR04786,C002-QZ,Quiz 1,quiz,68.3,100,2025-12-23,S0436,C002,G03
GR04787,C002-QZ,Quiz 2,quiz,87.1,100,2026-01-06,S0436,C002,G03
GR04788,C002-QZ,Quiz 3,quiz,90.7,100,2026-01-21,S0436,C002,G03
GR04789,C002-QZ,Quiz 4,quiz,70.7,100,2026-02-04,S0436,C002,G03
GR04790,C002-AS,Assignment 1,assignment,82.3,100,2026-02-18,S0436,C002,G03
GR04791,C002-AS,Assignment 2,assignment,62.4,100,2026-03-05,S0436,C002,G03
GR04792,C002-AS,Assignment 3,assignment,62.8,100,2026-03-19,S0436,C002,G03
GR04793,C002-PR,Practical 1,practical,77.7,100,2026-04-02,S0436,C002,G03
GR04794,C002-PR,Practical 2,practical,87.1,100,2026-04-17,S0436,C002,G03
GR04795,C002-EX,Midterm Exam,exam,93.5,100,2026-05-01,S0436,C002,G03
GR04796,C002-EXF,Final Exam,exam,93.1,100,2026-05-15,S0436,C002,G03
GR04797,C004-QZ,Quiz 1,quiz,96.7,100,2025-12-20,S0437,C004,G06
GR04798,C004-QZ,Quiz 2,quiz,66.6,100,2026-01-04,S0437,C004,G06
GR04799,C004-QZ,Quiz 3,quiz,69.1,100,2026-01-18,S0437,C004,G06
GR04800,C004-QZ,Quiz 4,quiz,99.8,100,2026-02-02,S0437,C004,G06
GR04801,C004-AS,Assignment 1,assignment,81.8,100,2026-02-16,S0437,C004,G06
GR04802,C004-AS,Assignment 2,assignment,75.3,100,2026-03-03,S0437,C004,G06
GR04803,C004-AS,Assignment 3,assignment,71.8,100,2026-03-18,S0437,C004,G06
GR04804,C004-PR,Practical 1,practical,79.3,100,2026-04-01,S0437,C004,G06
GR04805,C004-PR,Practical 2,practical,73.6,100,2026-04-16,S0437,C004,G06
GR04806,C004-EX,Midterm Exam,exam,80.4,100,2026-04-30,S0437,C004,G06
GR04807,C004-EXF,Final Exam,exam,77.4,100,2026-05-15,S0437,C004,G06
GR04808,C002-QZ,Quiz 1,quiz,67.0,100,2025-12-24,S0438,C002,G04
GR04809,C002-QZ,Quiz 2,quiz,80.8,100,2026-01-07,S0438,C002,G04
GR04810,C002-QZ,Quiz 3,quiz,65.7,100,2026-01-21,S0438,C002,G04
GR04811,C002-QZ,Quiz 4,quiz,83.2,100,2026-02-05,S0438,C002,G04
GR04812,C002-AS,Assignment 1,assignment,68.3,100,2026-02-19,S0438,C002,G04
GR04813,C002-AS,Assignment 2,assignment,73.7,100,2026-03-05,S0438,C002,G04
GR04814,C002-AS,Assignment 3,assignment,39.5,100,2026-03-19,S0438,C002,G04
GR04815,C002-PR,Practical 1,practical,77.5,100,2026-04-03,S0438,C002,G04
GR04816,C002-PR,Practical 2,practical,60.6,100,2026-04-17,S0438,C002,G04
GR04817,C002-EX,Midterm Exam,exam,76.5,100,2026-05-01,S0438,C002,G04
GR04818,C002-EXF,Final Exam,exam,73.2,100,2026-05-15,S0438,C002,G04
GR04819,C004-QZ,Quiz 1,quiz,76.7,100,2025-12-30,S0439,C004,G06
GR04820,C004-QZ,Quiz 2,quiz,77.9,100,2026-01-13,S0439,C004,G06
GR04821,C004-QZ,Quiz 3,quiz,72.9,100,2026-01-27,S0439,C004,G06
GR04822,C004-QZ,Quiz 4,quiz,91.3,100,2026-02-09,S0439,C004,G06
GR04823,C004-AS,Assignment 1,assignment,84.4,100,2026-02-23,S0439,C004,G06
GR04824,C004-AS,Assignment 2,assignment,67.7,100,2026-03-09,S0439,C004,G06
GR04825,C004-AS,Assignment 3,assignment,95.3,100,2026-03-22,S0439,C004,G06
GR04826,C004-PR,Practical 1,practical,86.2,100,2026-04-05,S0439,C004,G06
GR04827,C004-PR,Practical 2,practical,76.4,100,2026-04-19,S0439,C004,G06
GR04828,C004-EX,Midterm Exam,exam,88.3,100,2026-05-02,S0439,C004,G06
GR04829,C004-EXF,Final Exam,exam,91.3,100,2026-05-16,S0439,C004,G06
GR04830,C004-QZ,Quiz 1,quiz,72.1,100,2025-12-23,S0440,C004,G06
GR04831,C004-QZ,Quiz 2,quiz,72.0,100,2026-01-06,S0440,C004,G06
GR04832,C004-QZ,Quiz 3,quiz,68.9,100,2026-01-21,S0440,C004,G06
GR04833,C004-QZ,Quiz 4,quiz,61.2,100,2026-02-04,S0440,C004,G06
GR04834,C004-AS,Assignment 1,assignment,69.1,100,2026-02-18,S0440,C004,G06
GR04835,C004-AS,Assignment 2,assignment,45.9,100,2026-03-05,S0440,C004,G06
GR04836,C004-AS,Assignment 3,assignment,48.0,100,2026-03-19,S0440,C004,G06
GR04837,C004-PR,Practical 1,practical,62.5,100,2026-04-02,S0440,C004,G06
GR04838,C004-PR,Practical 2,practical,66.9,100,2026-04-17,S0440,C004,G06
GR04839,C004-EX,Midterm Exam,exam,70.6,100,2026-05-01,S0440,C004,G06
GR04840,C004-EXF,Final Exam,exam,81.9,100,2026-05-15,S0440,C004,G06
GR04841,C002-QZ,Quiz 1,quiz,71.6,100,2025-12-24,S0441,C002,G04
GR04842,C002-QZ,Quiz 2,quiz,61.0,100,2026-01-07,S0441,C002,G04
GR04843,C002-QZ,Quiz 3,quiz,63.6,100,2026-01-21,S0441,C002,G04
GR04844,C002-QZ,Quiz 4,quiz,61.9,100,2026-02-05,S0441,C002,G04
GR04845,C002-AS,Assignment 1,assignment,80.2,100,2026-02-19,S0441,C002,G04
GR04846,C002-AS,Assignment 2,assignment,51.4,100,2026-03-05,S0441,C002,G04
GR04847,C002-AS,Assignment 3,assignment,52.9,100,2026-03-19,S0441,C002,G04
GR04848,C002-PR,Practical 1,practical,80.8,100,2026-04-03,S0441,C002,G04
GR04849,C002-PR,Practical 2,practical,68.3,100,2026-04-17,S0441,C002,G04
GR04850,C002-EX,Midterm Exam,exam,68.0,100,2026-05-01,S0441,C002,G04
GR04851,C002-EXF,Final Exam,exam,67.0,100,2026-05-15,S0441,C002,G04
GR04852,C006-QZ,Quiz 1,quiz,56.5,100,2026-01-02,S0442,C006,G08
GR04853,C006-QZ,Quiz 2,quiz,82.7,100,2026-01-15,S0442,C006,G08
GR04854,C006-QZ,Quiz 3,quiz,76.0,100,2026-01-29,S0442,C006,G08
GR04855,C006-QZ,Quiz 4,quiz,77.6,100,2026-02-11,S0442,C006,G08
GR04856,C006-AS,Assignment 1,assignment,69.4,100,2026-02-25,S0442,C006,G08
GR04857,C006-AS,Assignment 2,assignment,52.9,100,2026-03-10,S0442,C006,G08
GR04858,C006-AS,Assignment 3,assignment,56.2,100,2026-03-23,S0442,C006,G08
GR04859,C006-PR,Practical 1,practical,65.4,100,2026-04-06,S0442,C006,G08
GR04860,C006-PR,Practical 2,practical,81.1,100,2026-04-19,S0442,C006,G08
GR04861,C006-EX,Midterm Exam,exam,64.5,100,2026-05-03,S0442,C006,G08
GR04862,C006-EXF,Final Exam,exam,63.0,100,2026-05-16,S0442,C006,G08
GR04863,C005-QZ,Quiz 1,quiz,61.5,100,2025-12-22,S0443,C005,G07
GR04864,C005-QZ,Quiz 2,quiz,61.5,100,2026-01-05,S0443,C005,G07
GR04865,C005-QZ,Quiz 3,quiz,58.5,100,2026-01-20,S0443,C005,G07
GR04866,C005-QZ,Quiz 4,quiz,63.6,100,2026-02-03,S0443,C005,G07
GR04867,C005-AS,Assignment 1,assignment,59.9,100,2026-02-18,S0443,C005,G07
GR04868,C005-AS,Assignment 2,assignment,55.4,100,2026-03-04,S0443,C005,G07
GR04869,C005-AS,Assignment 3,assignment,48.9,100,2026-03-18,S0443,C005,G07
GR04870,C005-PR,Practical 1,practical,40.8,100,2026-04-02,S0443,C005,G07
GR04871,C005-PR,Practical 2,practical,51.9,100,2026-04-16,S0443,C005,G07
GR04872,C005-EX,Midterm Exam,exam,39.7,100,2026-05-01,S0443,C005,G07
GR04873,C005-EXF,Final Exam,exam,53.4,100,2026-05-15,S0443,C005,G07
GR04874,C001-QZ,Quiz 1,quiz,85.9,100,2026-01-02,S0444,C001,G01
GR04875,C001-QZ,Quiz 2,quiz,71.7,100,2026-01-15,S0444,C001,G01
GR04876,C001-QZ,Quiz 3,quiz,62.3,100,2026-01-29,S0444,C001,G01
GR04877,C001-QZ,Quiz 4,quiz,59.8,100,2026-02-11,S0444,C001,G01
GR04878,C001-AS,Assignment 1,assignment,100.0,100,2026-02-25,S0444,C001,G01
GR04879,C001-AS,Assignment 2,assignment,67.0,100,2026-03-10,S0444,C001,G01
GR04880,C001-AS,Assignment 3,assignment,60.5,100,2026-03-23,S0444,C001,G01
GR04881,C001-PR,Practical 1,practical,74.4,100,2026-04-06,S0444,C001,G01
GR04882,C001-PR,Practical 2,practical,81.1,100,2026-04-19,S0444,C001,G01
GR04883,C001-EX,Midterm Exam,exam,74.2,100,2026-05-03,S0444,C001,G01
GR04884,C001-EXF,Final Exam,exam,82.0,100,2026-05-16,S0444,C001,G01
GR04885,C003-QZ,Quiz 1,quiz,66.2,100,2025-12-30,S0445,C003,G05
GR04886,C003-QZ,Quiz 2,quiz,81.0,100,2026-01-13,S0445,C003,G05
GR04887,C003-QZ,Quiz 3,quiz,74.3,100,2026-01-27,S0445,C003,G05
GR04888,C003-QZ,Quiz 4,quiz,87.9,100,2026-02-09,S0445,C003,G05
GR04889,C003-AS,Assignment 1,assignment,57.7,100,2026-02-23,S0445,C003,G05
GR04890,C003-AS,Assignment 2,assignment,50.4,100,2026-03-09,S0445,C003,G05
GR04891,C003-AS,Assignment 3,assignment,63.6,100,2026-03-22,S0445,C003,G05
GR04892,C003-PR,Practical 1,practical,63.1,100,2026-04-05,S0445,C003,G05
GR04893,C003-PR,Practical 2,practical,67.6,100,2026-04-19,S0445,C003,G05
GR04894,C003-EX,Midterm Exam,exam,84.4,100,2026-05-02,S0445,C003,G05
GR04895,C003-EXF,Final Exam,exam,74.8,100,2026-05-16,S0445,C003,G05
GR04896,C002-QZ,Quiz 1,quiz,81.9,100,2025-12-27,S0446,C002,G03
GR04897,C002-QZ,Quiz 2,quiz,89.0,100,2026-01-10,S0446,C002,G03
GR04898,C002-QZ,Quiz 3,quiz,70.5,100,2026-01-24,S0446,C002,G03
GR04899,C002-QZ,Quiz 4,quiz,60.7,100,2026-02-07,S0446,C002,G03
GR04900,C002-AS,Assignment 1,assignment,78.8,100,2026-02-21,S0446,C002,G03
GR04901,C002-AS,Assignment 2,assignment,47.8,100,2026-03-07,S0446,C002,G03
GR04902,C002-AS,Assignment 3,assignment,81.5,100,2026-03-21,S0446,C002,G03
GR04903,C002-PR,Practical 1,practical,80.7,100,2026-04-04,S0446,C002,G03
GR04904,C002-PR,Practical 2,practical,50.5,100,2026-04-18,S0446,C002,G03
GR04905,C002-EX,Midterm Exam,exam,71.8,100,2026-05-02,S0446,C002,G03
GR04906,C002-EXF,Final Exam,exam,80.5,100,2026-05-16,S0446,C002,G03
GR04907,C005-QZ,Quiz 1,quiz,46.2,100,2025-12-16,S0447,C005,G07
GR04908,C005-QZ,Quiz 2,quiz,57.0,100,2025-12-31,S0447,C005,G07
GR04909,C005-QZ,Quiz 3,quiz,47.2,100,2026-01-15,S0447,C005,G07
GR04910,C005-QZ,Quiz 4,quiz,54.2,100,2026-01-30,S0447,C005,G07
GR04911,C005-AS,Assignment 1,assignment,29.0,100,2026-02-14,S0447,C005,G07
GR04912,C005-AS,Assignment 2,assignment,47.7,100,2026-03-01,S0447,C005,G07
GR04913,C005-AS,Assignment 3,assignment,34.2,100,2026-03-16,S0447,C005,G07
GR04914,C005-PR,Practical 1,practical,50.1,100,2026-03-31,S0447,C005,G07
GR04915,C005-PR,Practical 2,practical,44.9,100,2026-04-15,S0447,C005,G07
GR04916,C005-EX,Midterm Exam,exam,52.4,100,2026-04-30,S0447,C005,G07
GR04917,C005-EXF,Final Exam,exam,53.3,100,2026-05-15,S0447,C005,G07
GR04918,C006-QZ,Quiz 1,quiz,94.4,100,2026-01-01,S0448,C006,G09
GR04919,C006-QZ,Quiz 2,quiz,67.7,100,2026-01-15,S0448,C006,G09
GR04920,C006-QZ,Quiz 3,quiz,85.4,100,2026-01-28,S0448,C006,G09
GR04921,C006-QZ,Quiz 4,quiz,71.2,100,2026-02-11,S0448,C006,G09
GR04922,C006-AS,Assignment 1,assignment,82.9,100,2026-02-24,S0448,C006,G09
GR04923,C006-AS,Assignment 2,assignment,71.3,100,2026-03-10,S0448,C006,G09
GR04924,C006-AS,Assignment 3,assignment,96.4,100,2026-03-23,S0448,C006,G09
GR04925,C006-PR,Practical 1,practical,77.2,100,2026-04-06,S0448,C006,G09
GR04926,C006-PR,Practical 2,practical,97.9,100,2026-04-19,S0448,C006,G09
GR04927,C006-EX,Midterm Exam,exam,97.2,100,2026-05-03,S0448,C006,G09
GR04928,C006-EXF,Final Exam,exam,92.5,100,2026-05-16,S0448,C006,G09
GR04929,C006-QZ,Quiz 1,quiz,72.4,100,2025-12-26,S0449,C006,G09
GR04930,C006-QZ,Quiz 2,quiz,75.3,100,2026-01-09,S0449,C006,G09
GR04931,C006-QZ,Quiz 3,quiz,64.1,100,2026-01-23,S0449,C006,G09
GR04932,C006-QZ,Quiz 4,quiz,79.4,100,2026-02-06,S0449,C006,G09
GR04933,C006-AS,Assignment 1,assignment,82.1,100,2026-02-20,S0449,C006,G09
GR04934,C006-AS,Assignment 2,assignment,58.5,100,2026-03-06,S0449,C006,G09
GR04935,C006-AS,Assignment 3,assignment,67.6,100,2026-03-20,S0449,C006,G09
GR04936,C006-PR,Practical 1,practical,86.0,100,2026-04-03,S0449,C006,G09
GR04937,C006-PR,Practical 2,practical,74.6,100,2026-04-17,S0449,C006,G09
GR04938,C006-EX,Midterm Exam,exam,71.7,100,2026-05-01,S0449,C006,G09
GR04939,C006-EXF,Final Exam,exam,90.3,100,2026-05-15,S0449,C006,G09
GR04940,C002-QZ,Quiz 1,quiz,54.0,100,2025-12-27,S0450,C002,G03
GR04941,C002-QZ,Quiz 2,quiz,61.7,100,2026-01-10,S0450,C002,G03
GR04942,C002-QZ,Quiz 3,quiz,65.8,100,2026-01-24,S0450,C002,G03
GR04943,C002-QZ,Quiz 4,quiz,68.4,100,2026-02-07,S0450,C002,G03
GR04944,C002-AS,Assignment 1,assignment,69.3,100,2026-02-21,S0450,C002,G03
GR04945,C002-AS,Assignment 2,assignment,50.1,100,2026-03-07,S0450,C002,G03
GR04946,C002-AS,Assignment 3,assignment,51.8,100,2026-03-21,S0450,C002,G03
GR04947,C002-PR,Practical 1,practical,83.2,100,2026-04-04,S0450,C002,G03
GR04948,C002-PR,Practical 2,practical,65.1,100,2026-04-18,S0450,C002,G03
GR04949,C002-EX,Midterm Exam,exam,67.7,100,2026-05-02,S0450,C002,G03
GR04950,C002-EXF,Final Exam,exam,68.2,100,2026-05-16,S0450,C002,G03
GR04951,C005-QZ,Quiz 1,quiz,71.5,100,2025-12-17,S0451,C005,G07
GR04952,C005-QZ,Quiz 2,quiz,52.2,100,2026-01-01,S0451,C005,G07
GR04953,C005-QZ,Quiz 3,quiz,69.6,100,2026-01-16,S0451,C005,G07
GR04954,C005-QZ,Quiz 4,quiz,64.4,100,2026-01-31,S0451,C005,G07
GR04955,C005-AS,Assignment 1,assignment,60.7,100,2026-02-15,S0451,C005,G07
GR04956,C005-AS,Assignment 2,assignment,46.6,100,2026-03-02,S0451,C005,G07
GR04957,C005-AS,Assignment 3,assignment,48.9,100,2026-03-16,S0451,C005,G07
GR04958,C005-PR,Practical 1,practical,42.0,100,2026-03-31,S0451,C005,G07
GR04959,C005-PR,Practical 2,practical,55.5,100,2026-04-15,S0451,C005,G07
GR04960,C005-EX,Midterm Exam,exam,77.8,100,2026-04-30,S0451,C005,G07
GR04961,C005-EXF,Final Exam,exam,79.2,100,2026-05-15,S0451,C005,G07
GR04962,C006-QZ,Quiz 1,quiz,93.5,100,2025-12-26,S0452,C006,G09
GR04963,C006-QZ,Quiz 2,quiz,80.9,100,2026-01-09,S0452,C006,G09
GR04964,C006-QZ,Quiz 3,quiz,85.9,100,2026-01-23,S0452,C006,G09
GR04965,C006-QZ,Quiz 4,quiz,82.8,100,2026-02-06,S0452,C006,G09
GR04966,C006-AS,Assignment 1,assignment,88.6,100,2026-02-20,S0452,C006,G09
GR04967,C006-AS,Assignment 2,assignment,65.9,100,2026-03-06,S0452,C006,G09
GR04968,C006-AS,Assignment 3,assignment,61.4,100,2026-03-20,S0452,C006,G09
GR04969,C006-PR,Practical 1,practical,86.2,100,2026-04-03,S0452,C006,G09
GR04970,C006-PR,Practical 2,practical,70.8,100,2026-04-17,S0452,C006,G09
GR04971,C006-EX,Midterm Exam,exam,89.9,100,2026-05-01,S0452,C006,G09
GR04972,C006-EXF,Final Exam,exam,66.0,100,2026-05-15,S0452,C006,G09
GR04973,C005-QZ,Quiz 1,quiz,40.0,100,2025-12-24,S0453,C005,G07
GR04974,C005-QZ,Quiz 2,quiz,59.4,100,2026-01-07,S0453,C005,G07
GR04975,C005-QZ,Quiz 3,quiz,51.3,100,2026-01-21,S0453,C005,G07
GR04976,C005-QZ,Quiz 4,quiz,44.4,100,2026-02-05,S0453,C005,G07
GR04977,C005-AS,Assignment 1,assignment,48.3,100,2026-02-19,S0453,C005,G07
GR04978,C005-AS,Assignment 2,assignment,37.4,100,2026-03-05,S0453,C005,G07
GR04979,C005-AS,Assignment 3,assignment,40.3,100,2026-03-19,S0453,C005,G07
GR04980,C005-PR,Practical 1,practical,44.0,100,2026-04-03,S0453,C005,G07
GR04981,C005-PR,Practical 2,practical,60.0,100,2026-04-17,S0453,C005,G07
GR04982,C005-EX,Midterm Exam,exam,47.2,100,2026-05-01,S0453,C005,G07
GR04983,C005-EXF,Final Exam,exam,51.9,100,2026-05-15,S0453,C005,G07
GR04984,C001-QZ,Quiz 1,quiz,65.4,100,2025-12-24,S0454,C001,G01
GR04985,C001-QZ,Quiz 2,quiz,74.4,100,2026-01-07,S0454,C001,G01
GR04986,C001-QZ,Quiz 3,quiz,56.2,100,2026-01-21,S0454,C001,G01
GR04987,C001-QZ,Quiz 4,quiz,58.6,100,2026-02-05,S0454,C001,G01
GR04988,C001-AS,Assignment 1,assignment,63.8,100,2026-02-19,S0454,C001,G01
GR04989,C001-AS,Assignment 2,assignment,51.1,100,2026-03-05,S0454,C001,G01
GR04990,C001-AS,Assignment 3,assignment,66.0,100,2026-03-19,S0454,C001,G01
GR04991,C001-PR,Practical 1,practical,61.9,100,2026-04-03,S0454,C001,G01
GR04992,C001-PR,Practical 2,practical,85.1,100,2026-04-17,S0454,C001,G01
GR04993,C001-EX,Midterm Exam,exam,67.3,100,2026-05-01,S0454,C001,G01
GR04994,C001-EXF,Final Exam,exam,55.1,100,2026-05-15,S0454,C001,G01
GR04995,C002-QZ,Quiz 1,quiz,76.4,100,2025-12-21,S0455,C002,G03
GR04996,C002-QZ,Quiz 2,quiz,71.0,100,2026-01-05,S0455,C002,G03
GR04997,C002-QZ,Quiz 3,quiz,80.8,100,2026-01-19,S0455,C002,G03
GR04998,C002-QZ,Quiz 4,quiz,68.8,100,2026-02-03,S0455,C002,G03
GR04999,C002-AS,Assignment 1,assignment,77.1,100,2026-02-17,S0455,C002,G03
GR05000,C002-AS,Assignment 2,assignment,57.1,100,2026-03-04,S0455,C002,G03
GR05001,C002-AS,Assignment 3,assignment,61.3,100,2026-03-18,S0455,C002,G03
GR05002,C002-PR,Practical 1,practical,84.1,100,2026-04-02,S0455,C002,G03
GR05003,C002-PR,Practical 2,practical,86.0,100,2026-04-16,S0455,C002,G03
GR05004,C002-EX,Midterm Exam,exam,83.2,100,2026-05-01,S0455,C002,G03
GR05005,C002-EXF,Final Exam,exam,78.0,100,2026-05-15,S0455,C002,G03
GR05006,C006-QZ,Quiz 1,quiz,64.8,100,2025-12-21,S0456,C006,G08
GR05007,C006-QZ,Quiz 2,quiz,81.3,100,2026-01-05,S0456,C006,G08
GR05008,C006-QZ,Quiz 3,quiz,80.7,100,2026-01-19,S0456,C006,G08
GR05009,C006-QZ,Quiz 4,quiz,75.9,100,2026-02-03,S0456,C006,G08
GR05010,C006-AS,Assignment 1,assignment,76.5,100,2026-02-17,S0456,C006,G08
GR05011,C006-AS,Assignment 2,assignment,53.7,100,2026-03-04,S0456,C006,G08
GR05012,C006-AS,Assignment 3,assignment,61.8,100,2026-03-18,S0456,C006,G08
GR05013,C006-PR,Practical 1,practical,76.8,100,2026-04-02,S0456,C006,G08
GR05014,C006-PR,Practical 2,practical,81.1,100,2026-04-16,S0456,C006,G08
GR05015,C006-EX,Midterm Exam,exam,57.7,100,2026-05-01,S0456,C006,G08
GR05016,C006-EXF,Final Exam,exam,74.1,100,2026-05-15,S0456,C006,G08
GR05017,C001-QZ,Quiz 1,quiz,74.2,100,2025-12-21,S0457,C001,G02
GR05018,C001-QZ,Quiz 2,quiz,75.1,100,2026-01-05,S0457,C001,G02
GR05019,C001-QZ,Quiz 3,quiz,70.0,100,2026-01-19,S0457,C001,G02
GR05020,C001-QZ,Quiz 4,quiz,70.0,100,2026-02-03,S0457,C001,G02
GR05021,C001-AS,Assignment 1,assignment,86.6,100,2026-02-17,S0457,C001,G02
GR05022,C001-AS,Assignment 2,assignment,77.2,100,2026-03-04,S0457,C001,G02
GR05023,C001-AS,Assignment 3,assignment,65.6,100,2026-03-18,S0457,C001,G02
GR05024,C001-PR,Practical 1,practical,72.7,100,2026-04-02,S0457,C001,G02
GR05025,C001-PR,Practical 2,practical,64.1,100,2026-04-16,S0457,C001,G02
GR05026,C001-EX,Midterm Exam,exam,94.6,100,2026-05-01,S0457,C001,G02
GR05027,C001-EXF,Final Exam,exam,69.8,100,2026-05-15,S0457,C001,G02
GR05028,C002-QZ,Quiz 1,quiz,69.2,100,2026-01-01,S0458,C002,G03
GR05029,C002-QZ,Quiz 2,quiz,59.5,100,2026-01-15,S0458,C002,G03
GR05030,C002-QZ,Quiz 3,quiz,100.0,100,2026-01-28,S0458,C002,G03
GR05031,C002-QZ,Quiz 4,quiz,86.6,100,2026-02-11,S0458,C002,G03
GR05032,C002-AS,Assignment 1,assignment,85.3,100,2026-02-24,S0458,C002,G03
GR05033,C002-AS,Assignment 2,assignment,75.6,100,2026-03-10,S0458,C002,G03
GR05034,C002-AS,Assignment 3,assignment,78.4,100,2026-03-23,S0458,C002,G03
GR05035,C002-PR,Practical 1,practical,66.9,100,2026-04-06,S0458,C002,G03
GR05036,C002-PR,Practical 2,practical,79.7,100,2026-04-19,S0458,C002,G03
GR05037,C002-EX,Midterm Exam,exam,81.7,100,2026-05-03,S0458,C002,G03
GR05038,C002-EXF,Final Exam,exam,84.6,100,2026-05-16,S0458,C002,G03
GR05039,C002-QZ,Quiz 1,quiz,83.4,100,2025-12-21,S0459,C002,G03
GR05040,C002-QZ,Quiz 2,quiz,86.7,100,2026-01-05,S0459,C002,G03
GR05041,C002-QZ,Quiz 3,quiz,81.3,100,2026-01-19,S0459,C002,G03
GR05042,C002-QZ,Quiz 4,quiz,88.1,100,2026-02-03,S0459,C002,G03
GR05043,C002-AS,Assignment 1,assignment,66.5,100,2026-02-17,S0459,C002,G03
GR05044,C002-AS,Assignment 2,assignment,85.2,100,2026-03-04,S0459,C002,G03
GR05045,C002-AS,Assignment 3,assignment,76.8,100,2026-03-18,S0459,C002,G03
GR05046,C002-PR,Practical 1,practical,65.5,100,2026-04-02,S0459,C002,G03
GR05047,C002-PR,Practical 2,practical,76.6,100,2026-04-16,S0459,C002,G03
GR05048,C002-EX,Midterm Exam,exam,69.1,100,2026-05-01,S0459,C002,G03
GR05049,C002-EXF,Final Exam,exam,66.1,100,2026-05-15,S0459,C002,G03
GR05050,C002-QZ,Quiz 1,quiz,73.5,100,2025-12-18,S0460,C002,G03
GR05051,C002-QZ,Quiz 2,quiz,72.2,100,2026-01-02,S0460,C002,G03
GR05052,C002-QZ,Quiz 3,quiz,73.6,100,2026-01-17,S0460,C002,G03
GR05053,C002-QZ,Quiz 4,quiz,73.8,100,2026-02-01,S0460,C002,G03
GR05054,C002-AS,Assignment 1,assignment,76.3,100,2026-02-15,S0460,C002,G03
GR05055,C002-AS,Assignment 2,assignment,80.4,100,2026-03-02,S0460,C002,G03
GR05056,C002-AS,Assignment 3,assignment,65.4,100,2026-03-17,S0460,C002,G03
GR05057,C002-PR,Practical 1,practical,74.8,100,2026-04-01,S0460,C002,G03
GR05058,C002-PR,Practical 2,practical,67.0,100,2026-04-15,S0460,C002,G03
GR05059,C002-EX,Midterm Exam,exam,68.8,100,2026-04-30,S0460,C002,G03
GR05060,C002-EXF,Final Exam,exam,68.1,100,2026-05-15,S0460,C002,G03
GR05061,C002-QZ,Quiz 1,quiz,93.8,100,2025-12-23,S0461,C002,G04
GR05062,C002-QZ,Quiz 2,quiz,80.2,100,2026-01-06,S0461,C002,G04
GR05063,C002-QZ,Quiz 3,quiz,97.5,100,2026-01-21,S0461,C002,G04
GR05064,C002-QZ,Quiz 4,quiz,84.5,100,2026-02-04,S0461,C002,G04
GR05065,C002-AS,Assignment 1,assignment,82.1,100,2026-02-18,S0461,C002,G04
GR05066,C002-AS,Assignment 2,assignment,63.0,100,2026-03-05,S0461,C002,G04
GR05067,C002-AS,Assignment 3,assignment,80.0,100,2026-03-19,S0461,C002,G04
GR05068,C002-PR,Practical 1,practical,79.8,100,2026-04-02,S0461,C002,G04
GR05069,C002-PR,Practical 2,practical,77.8,100,2026-04-17,S0461,C002,G04
