record_id,student_id,group_id,session_type,session_datetime,status
AT008588,S0073,G07,session,2025-12-03 21:00:00,attended
AT008589,S0088,G07,session,2025-12-03 21:00:00,absent
AT008590,S0090,G07,session,2025-12-03 21:00:00,absent
AT008591,S0093,G07,session,2025-12-03 21:00:00,absent
AT008592,S0106,G07,session,2025-12-03 21:00:00,absent
AT008593,S0115,G07,session,2025-12-03 21:00:00,absent
AT008594,S0127,G07,session,2025-12-03 21:00:00,attended
AT008595,S0140,G07,session,2025-12-03 21:00:00,attended
AT008596,S0141,G07,session,2025-12-03 21:00:00,attended
AT008597,S0142,G07,session,2025-12-03 21:00:00,attended
AT008598,S0144,G07,session,2025-12-03 21:00:00,absent
AT008599,S0153,G07,session,2025-12-03 21:00:00,absent
AT008600,S0157,G07,session,2025-12-03 21:00:00,absent
AT008601,S0166,G07,session,2025-12-03 21:00:00,attended
AT008602,S0167,G07,session,2025-12-03 21:00:00,attended
AT008603,S0201,G07,session,2025-12-03 21:00:00,absent
AT008604,S0206,G07,session,2025-12-03 21:00:00,attended
AT008605,S0210,G07,session,2025-12-03 21:00:00,absent
AT008606,S0217,G07,session,2025-12-03 21:00:00,attended
AT008607,S0226,G07,session,2025-12-03 21:00:00,attended
AT008608,S0263,G07,session,2025-12-03 21:00:00,absent
AT008609,S0279,G07,session,2025-12-03 21:00:00,attended
AT008610,S0284,G07,session,2025-12-03 21:00:00,attended
AT008611,S0286,G07,session,2025-12-03 21:00:00,attended
AT008612,S0288,G07,session,2025-12-03 21:00:00,attended
AT008613,S0290,G07,session,2025-12-03 21:00:00,attended
AT008614,S0311,G07,session,2025-12-03 21:00:00,attended
AT008615,S0315,G07,session,2025-12-03 21:00:00,absent
AT008616,S0337,G07,session,2025-12-03 21:00:00,attended
AT008617,S0339,G07,session,2025-12-03 21:00:00,absent
AT008618,S0353,G07,session,2025-12-03 21:00:00,attended
AT008619,S0375,G07,session,2025-12-03 21:00:00,attended
AT008620,S0381,G07,session,2025-12-03 21:00:00,attended
AT008621,S0390,G07,session,2025-12-03 21:00:00,attended
AT008622,S0399,G07,session,2025-12-03 21:00:00,attended
AT008623,S0408,G07,session,2025-12-03 21:00:00,absent
AT008624,S0412,G07,session,2025-12-03 21:00:00,absent
AT008625,S0414,G07,session,2025-12-03 21:00:00,absent
AT008626,S0416,G07,session,2025-12-03 21:00:00,absent
AT008627,S0428,G07,session,2025-12-03 21:00:00,attended
AT008628,S0443,G07,session,2025-12-03 21:00:00,absent
AT008629,S0447,G07,session,2025-12-03 21:00:00,absent
AT008630,S0451,G07,session,2025-12-03 21:00:00,attended
AT008631,S0453,G07,session,2025-12-03 21:00:00,attended
AT008632,S0465,G07,session,2025-12-03 21:00:00,attended
AT008633,S0469,G07,session,2025-12-03 21:00:00,absent
AT008634,S0472,G07,session,2025-12-03 21:00:00,attended
AT008635,S0481,G07,session,2025-12-03 21:00:00,attended
AT008636,S0484,G07,session,2025-12-03 21:00:00,attended
AT008637,S0490,G07,session,2025-12-03 21:00:00,attended
AT008638,S0494,G07,session,2025-12-03 21:00:00,absent
AT008639,S0006,G07,session,2025-12-10 21:00:00,absent
AT008640,S0013,G07,session,2025-12-10 21:00:00,attended
AT008641,S0036,G07,session,2025-12-10 21:00:00,attended
AT008642,S0038,G07,session,2025-12-10 21:00:00,attended
AT008643,S0042,G07,session,2025-12-10 21:00:00,attended
AT008644,S0067,G07,session,2025-12-10 21:00:00,absent
AT008645,S0069,G07,session,2025-12-10 21:00:00,attended
AT008646,S0073,G07,session,2025-12-10 21:00:00,absent
AT008647,S0088,G07,session,2025-12-10 21:00:00,attended
AT008648,S0090,G07,session,2025-12-10 21:00:00,absent
AT008649,S0093,G07,session,2025-12-10 21:00:00,attended
AT008650,S0106,G07,session,2025-12-10 21:00:00,absent
AT008651,S0115,G07,session,2025-12-10 21:00:00,absent
AT008652,S0127,G07,session,2025-12-10 21:00:00,absent
AT008653,S0140,G07,session,2025-12-10 21:00:00,attended
AT008654,S0141,G07,session,2025-12-10 21:00:00,attended
AT008655,S0142,G07,session,2025-12-10 21:00:00,attended
AT008656,S0144,G07,session,2025-12-10 21:00:00,attended
AT008657,S0153,G07,session,2025-12-10 21:00:00,absent
AT008658,S0157,G07,session,2025-12-10 21:00:00,absent
AT008659,S0166,G07,session,2025-12-10 21:00:00,attended
AT008660,S0167,G07,session,2025-12-10 21:00:00,attended
AT008661,S0201,G07,session,2025-12-10 21:00:00,absent
AT008662,S0206,G07,session,2025-12-10 21:00:00,attended
AT008663,S0210,G07,session,2025-12-10 21:00:00,absent
AT008664,S0217,G07,session,2025-12-10 21:00:00,attended
AT008665,S0226,G07,session,2025-12-10 21:00:00,attended
AT008666,S0263,G07,session,2025-12-10 21:00:00,attended
AT008667,S0279,G07,session,2025-12-10 21:00:00,attended
AT008668,S0284,G07,session,2025-12-10 21:00:00,attended
AT008669,S0286,G07,session,2025-12-10 21:00:00,absent
AT008670,S0288,G07,session,2025-12-10 21:00:00,attended
AT008671,S0290,G07,session,2025-12-10 21:00:00,attended
AT008672,S0311,G07,session,2025-12-10 21:00:00,attended
AT008673,S0315,G07,session,2025-12-10 21:00:00,attended
AT008674,S0337,G07,session,2025-12-10 21:00:00,attended
AT008675,S0339,G07,session,2025-12-10 21:00:00,absent
AT008676,S0353,G07,session,2025-12-10 21:00:00,absent
AT008677,S0375,G07,session,2025-12-10 21:00:00,absent
AT008678,S0381,G07,session,2025-12-10 21:00:00,attended
AT008679,S0390,G07,session,2025-12-10 21:00:00,attended
AT008680,S0399,G07,session,2025-12-10 21:00:00,attended
AT008681,S0408,G07,session,2025-12-10 21:00:00,attended
AT008682,S0412,G07,session,2025-12-10 21:00:00,attended
AT008683,S0414,G07,session,2025-12-10 21:00:00,attended
AT008684,S0416,G07,session,2025-12-10 21:00:00,attended
AT008685,S0428,G07,session,2025-12-10 21:00:00,attended
AT008686,S0443,G07,session,2025-12-10 21:00:00,attended
AT008687,S0447,G07,session,2025-12-10 21:00:00,attended
AT008688,S0451,G07,session,2025-12-10 21:00:00,absent
AT008689,S0453,G07,session,2025-12-10 21:00:00,absent
AT008690,S0465,G07,session,2025-12-10 21:00:00,absent
AT008691,S0469,G07,session,2025-12-10 21:00:00,absent
AT008692,S0472,G07,session,2025-12-10 21:00:00,attended
AT008693,S0481,G07,session,2025-12-10 21:00:00,absent
AT008694,S0484,G07,session,2025-12-10 21:00:00,attended
AT008695,S0490,G07,session,2025-12-10 21:00:00,attended
AT008696,S0494,G07,session,2025-12-10 21:00:00,attended
AT008697,S0006,G07,session,2025-12-17 21:00:00,absent
AT008698,S0013,G07,session,2025-12-17 21:00:00,attended
AT008699,S0036,G07,session,2025-12-17 21:00:00,attended
AT008700,S0038,G07,session,2025-12-17 21:00:00,attended
AT008701,S0042,G07,session,2025-12-17 21:00:00,attended
AT008702,S0067,G07,session,2025-12-17 21:00:00,attended
AT008703,S0069,G07,session,2025-12-17 21:00:00,attended
AT008704,S0073,G07,session,2025-12-17 21:00:00,absent
AT008705,S0088,G07,session,2025-12-17 21:00:00,absent
AT008706,S0090,G07,session,2025-12-17 21:00:00,attended
AT008707,S0093,G07,session,2025-12-17 21:00:00,attended
AT008708,S0106,G07,session,2025-12-17 21:00:00,attended
AT008709,S0115,G07,session,2025-12-17 21:00:00,attended
AT008710,S0127,G07,session,2025-12-17 21:00:00,attended
AT008711,S0140,G07,session,2025-12-17 21:00:00,absent
AT008712,S0141,G07,session,2025-12-17 21:00:00,attended
AT008713,S0142,G07,session,2025-12-17 21:00:00,absent
AT008714,S0144,G07,session,2025-12-17 21:00:00,attended
AT008715,S0153,G07,session,2025-12-17 21:00:00,absent
AT008716,S0157,G07,session,2025-12-17 21:00:00,attended
AT008717,S0166,G07,session,2025-12-17 21:00:00,attended
AT008718,S0167,G07,session,2025-12-17 21:00:00,attended
AT008719,S0201,G07,session,2025-12-17 21:00:00,absent
AT008720,S0206,G07,session,2025-12-17 21:00:00,attended
AT008721,S0210,G07,session,2025-12-17 21:00:00,attended
AT008722,S0217,G07,session,2025-12-17 21:00:00,attended
AT008723,S0226,G07,session,2025-12-17 21:00:00,absent
AT008724,S0263,G07,session,2025-12-17 21:00:00,attended
AT008725,S0279,G07,session,2025-12-17 21:00:00,absent
AT008726,S0284,G07,session,2025-12-17 21:00:00,absent
AT008727,S0286,G07,session,2025-12-17 21:00:00,attended
AT008728,S0288,G07,session,2025-12-17 21:00:00,absent
AT008729,S0290,G07,session,2025-12-17 21:00:00,attended
AT008730,S0311,G07,session,2025-12-17 21:00:00,absent
AT008731,S0315,G07,session,2025-12-17 21:00:00,attended
AT008732,S0337,G07,session,2025-12-17 21:00:00,attended
AT008733,S0339,G07,session,2025-12-17 21:00:00,attended
AT008734,S0353,G07,session,2025-12-17 21:00:00,absent
AT008735,S0375,G07,session,2025-12-17 21:00:00,absent
AT008736,S0381,G07,session,2025-12-17 21:00:00,absent
AT008737,S0390,G07,session,2025-12-17 21:00:00,attended
AT008738,S0399,G07,session,2025-12-17 21:00:00,absent
AT008739,S0408,G07,session,2025-12-17 21:00:00,absent
AT008740,S0412,G07,session,2025-12-17 21:00:00,absent
AT008741,S0414,G07,session,2025-12-17 21:00:00,absent
AT008742,S0416,G07,session,2025-12-17 21:00:00,attended
AT008743,S0428,G07,session,2025-12-17 21:00:00,attended
AT008744,S0443,G07,session,2025-12-17 21:00:00,attended
AT008745,S0447,G07,session,2025-12-17 21:00:00,attended
AT008746,S0451,G07,session,2025-12-17 21:00:00,attended
AT008747,S0453,G07,session,2025-12-17 21:00:00,absent
AT008748,S0465,G07,session,2025-12-17 21:00:00,attended
AT008749,S0469,G07,session,2025-12-17 21:00:00,attended
AT008750,S0472,G07,session,2025-12-17 21:00:00,attended
AT008751,S0481,G07,session,2025-12-17 21:00:00,absent
AT008752,S0484,G07,session,2025-12-17 21:00:00,attended
AT008753,S0490,G07,session,2025-12-17 21:00:00,attended
AT008754,S0494,G07,session,2025-12-17 21:00:00,attended
AT008755,S0006,G07,quiz,2025-12-24 21:00:00,absent
AT008756,S0013,G07,quiz,2025-12-24 21:00:00,absent
AT008757,S0036,G07,quiz,2025-12-24 21:00:00,absent
AT008758,S0038,G07,quiz,2025-12-24 21:00:00,absent
AT008759,S0042,G07,quiz,2025-12-24 21:00:00,attended
AT008760,S0067,G07,quiz,2025-12-24 21:00:00,absent
AT008761,S0069,G07,quiz,2025-12-24 21:00:00,attended
AT008762,S0073,G07,quiz,2025-12-24 21:00:00,absent
AT008763,S0088,G07,quiz,2025-12-24 21:00:00,attended
AT008764,S0090,G07,quiz,2025-12-24 21:00:00,attended
AT008765,S0093,G07,quiz,2025-12-24 21:00:00,absent
AT008766,S0106,G07,quiz,2025-12-24 21:00:00,attended
AT008767,S0115,G07,quiz,2025-12-24 21:00:00,absent
AT008768,S0127,G07,quiz,2025-12-24 21:00:00,absent
AT008769,S0140,G07,quiz,2025-12-24 21:00:00,attended
AT008770,S0141,G07,quiz,2025-12-24 21:00:00,attended
AT008771,S0142,G07,quiz,2025-12-24 21:00:00,absent
AT008772,S0144,G07,quiz,2025-12-24 21:00:00,attended
AT008773,S0153,G07,quiz,2025-12-24 21:00:00,attended
AT008774,S0157,G07,quiz,2025-12-24 21:00:00,attended
AT008775,S0166,G07,quiz,2025-12-24 21:00:00,attended
AT008776,S0167,G07,quiz,2025-12-24 21:00:00,attended
AT008777,S0201,G07,quiz,2025-12-24 21:00:00,attended
AT008778,S0206,G07,quiz,2025-12-24 21:00:00,absent
AT008779,S0210,G07,quiz,2025-12-24 21:00:00,attended
AT008780,S0217,G07,quiz,2025-12-24 21:00:00,attended
AT008781,S0226,G07,quiz,2025-12-24 21:00:00,absent
AT008782,S0263,G07,quiz,2025-12-24 21:00:00,absent
AT008783,S0279,G07,quiz,2025-12-24 21:00:00,attended
AT008784,S0284,G07,quiz,2025-12-24 21:00:00,attended
AT008785,S0286,G07,quiz,2025-12-24 21:00:00,absent
AT008786,S0288,G07,quiz,2025-12-24 21:00:00,absent
AT008787,S0290,G07,quiz,2025-12-24 21:00:00,absent
AT008788,S0311,G07,quiz,2025-12-24 21:00:00,absent
AT008789,S0315,G07,quiz,2025-12-24 21:00:00,absent
AT008790,S0337,G07,quiz,2025-12-24 21:00:00,attended
AT008791,S0339,G07,quiz,2025-12-24 21:00:00,attended
AT008792,S0353,G07,quiz,2025-12-24 21:00:00,attended
AT008793,S0375,G07,quiz,2025-12-24 21:00:00,attended
AT008794,S0381,G07,quiz,2025-12-24 21:00:00,attended
AT008795,S0390,G07,quiz,2025-12-24 21:00:00,absent
AT008796,S0399,G07,quiz,2025-12-24 21:00:00,absent
AT008797,S0408,G07,quiz,2025-12-24 21:00:00,absent
AT008798,S0412,G07,quiz,2025-12-24 21:00:00,attended
AT008799,S0414,G07,quiz,2025-12-24 21:00:00,absent
AT008800,S0416,G07,quiz,2025-12-24 21:00:00,attended
AT008801,S0428,G07,quiz,2025-12-24 21:00:00,attended
AT008802,S0443,G07,quiz,2025-12-24 21:00:00,absent
AT008803,S0447,G07,quiz,2025-12-24 21:00:00,attended
AT008804,S0451,G07,quiz,2025-12-24 21:00:00,attended
AT008805,S0453,G07,quiz,2025-12-24 21:00:00,absent
AT008806,S0465,G07,quiz,2025-12-24 21:00:00,attended
AT008807,S0469,G07,quiz,2025-12-24 21:00:00,absent
AT008808,S0472,G07,quiz,2025-12-24 21:00:00,absent
AT008809,S0481,G07,quiz,2025-12-24 21:00:00,attended
AT008810,S0484,G07,quiz,2025-12-24 21:00:00,attended
AT008811,S0490,G07,quiz,2025-12-24 21:00:00,absent
AT008812,S0494,G07,quiz,2025-12-24 21:00:00,attended
AT008813,S0006,G07,session,2025-12-31 21:00:00,absent
AT008814,S0013,G07,session,2025-12-31 21:00:00,attended
AT008815,S0036,G07,session,2025-12-31 21:00:00,attended
AT008816,S0038,G07,session,2025-12-31 21:00:00,absent
AT008817,S0042,G07,session,2025-12-31 21:00:00,attended
AT008818,S0067,G07,session,2025-12-31 21:00:00,attended
AT008819,S0069,G07,session,2025-12-31 21:00:00,attended
AT008820,S0073,G07,session,2025-12-31 21:00:00,absent
AT008821,S0088,G07,session,2025-12-31 21:00:00,attended
AT008822,S0090,G07,session,2025-12-31 21:00:00,absent
AT008823,S0093,G07,session,2025-12-31 21:00:00,attended
AT008824,S0106,G07,session,2025-12-31 21:00:00,attended
AT008825,S0115,G07,session,2025-12-31 21:00:00,attended
AT008826,S0127,G07,session,2025-12-31 21:00:00,absent
AT008827,S0140,G07,session,2025-12-31 21:00:00,absent
AT008828,S0141,G07,session,2025-12-31 21:00:00,attended
AT008829,S0142,G07,session,2025-12-31 21:00:00,attended
AT008830,S0144,G07,session,2025-12-31 21:00:00,attended
AT008831,S0153,G07,session,2025-12-31 21:00:00,attended
AT008832,S0157,G07,session,2025-12-31 21:00:00,attended
AT008833,S0166,G07,session,2025-12-31 21:00:00,attended
AT008834,S0167,G07,session,2025-12-31 21:00:00,attended
AT008835,S0201,G07,session,2025-12-31 21:00:00,absent
AT008836,S0206,G07,session,2025-12-31 21:00:00,attended
AT008837,S0210,G07,session,2025-12-31 21:00:00,attended
AT008838,S0217,G07,session,2025-12-31 21:00:00,attended
AT008839,S0226,G07,session,2025-12-31 21:00:00,attended
AT008840,S0263,G07,session,2025-12-31 21:00:00,absent
AT008841,S0279,G07,session,2025-12-31 21:00:00,attended
AT008842,S0284,G07,session,2025-12-31 21:00:00,absent
AT008843,S0286,G07,session,2025-12-31 21:00:00,attended
AT008844,S0288,G07,session,2025-12-31 21:00:00,attended
AT008845,S0290,G07,session,2025-12-31 21:00:00,absent
AT008846,S0311,G07,session,2025-12-31 21:00:00,attended
AT008847,S0315,G07,session,2025-12-31 21:00:00,attended
AT008848,S0337,G07,session,2025-12-31 21:00:00,attended
AT008849,S0339,G07,session,2025-12-31 21:00:00,attended
AT008850,S0353,G07,session,2025-12-31 21:00:00,attended
AT008851,S0375,G07,session,2025-12-31 21:00:00,absent
AT008852,S0381,G07,session,2025-12-31 21:00:00,absent
AT008853,S0390,G07,session,2025-12-31 21:00:00,attended
AT008854,S0399,G07,session,2025-12-31 21:00:00,attended
AT008855,S0408,G07,session,2025-12-31 21:00:00,attended
AT008856,S0412,G07,session,2025-12-31 21:00:00,absent
AT008857,S0414,G07,session,2025-12-31 21:00:00,absent
AT008858,S0416,G07,session,2025-12-31 21:00:00,absent
AT008859,S0428,G07,session,2025-12-31 21:00:00,attended
AT008860,S0443,G07,session,2025-12-31 21:00:00,attended
AT008861,S0447,G07,session,2025-12-31 21:00:00,attended
AT008862,S0451,G07,session,2025-12-31 21:00:00,absent
AT008863,S0453,G07,session,2025-12-31 21:00:00,absent
AT008864,S0465,G07,session,2025-12-31 21:00:00,attended
AT008865,S0469,G07,session,2025-12-31 21:00:00,absent
AT008866,S0472,G07,session,2025-12-31 21:00:00,absent
AT008867,S0481,G07,session,2025-12-31 21:00:00,attended
AT008868,S0484,G07,session,2025-12-31 21:00:00,attended
AT008869,S0490,G07,session,2025-12-31 21:00:00,attended
AT008870,S0494,G07,session,2025-12-31 21:00:00,absent
AT010089,S0011,G08,session,2025-12-06 17:00:00,attended
AT010090,S0023,G08,session,2025-12-06 17:00:00,attended
AT010091,S0030,G08,session,2025-12-06 17:00:00,attended
AT010092,S0052,G08,session,2025-12-06 17:00:00,attended
AT010093,S0054,G08,session,2025-12-06 17:00:00,attended
AT010094,S0074,G08,session,2025-12-06 17:00:00,absent
AT010095,S0077,G08,session,2025-12-06 17:00:00,attended
AT010096,S0084,G08,session,2025-12-06 17:00:00,attended
AT010097,S0085,G08,session,2025-12-06 17:00:00,attended
AT010098,S0110,G08,session,2025-12-06 17:00:00,attended
AT010099,S0114,G08,session,2025-12-06 17:00:00,attended
AT010100,S0117,G08,session,2025-12-06 17:00:00,absent
AT010101,S0122,G08,session,2025-12-06 17:00:00,attended
AT010102,S0123,G08,session,2025-12-06 17:00:00,attended
AT010103,S0139,G08,session,2025-12-06 17:00:00,attended
AT010104,S0147,G08,session,2025-12-06 17:00:00,absent
AT010105,S0155,G08,session,2025-12-06 17:00:00,attended
AT010106,S0159,G08,session,2025-12-06 17:00:00,attended
AT010107,S0168,G08,session,2025-12-06 17:00:00,attended
AT010108,S0212,G08,session,2025-12-06 17:00:00,attended
AT010109,S0229,G08,session,2025-12-06 17:00:00,attended
AT010110,S0235,G08,session,2025-12-06 17:00:00,attended
AT010111,S0237,G08,session,2025-12-06 17:00:00,absent
AT010112,S0242,G08,session,2025-12-06 17:00:00,attended
AT010113,S0251,G08,session,2025-12-06 17:00:00,attended
AT010114,S0255,G08,session,2025-12-06 17:00:00,attended
AT010115,S0256,G08,session,2025-12-06 17:00:00,attended
AT010116,S0259,G08,session,2025-12-06 17:00:00,attended
AT010117,S0266,G08,session,2025-12-06 17:00:00,attended
AT010118,S0269,G08,session,2025-12-06 17:00:00,attended
AT010119,S0273,G08,session,2025-12-06 17:00:00,attended
AT010120,S0276,G08,session,2025-12-06 17:00:00,attended
AT010121,S0289,G08,session,2025-12-06 17:00:00,attended
AT010122,S0299,G08,session,2025-12-06 17:00:00,attended
AT010123,S0301,G08,session,2025-12-06 17:00:00,attended
AT010124,S0312,G08,session,2025-12-06 17:00:00,absent
AT010125,S0320,G08,session,2025-12-06 17:00:00,attended
AT010126,S0322,G08,session,2025-12-06 17:00:00,attended
AT010127,S0330,G08,session,2025-12-06 17:00:00,attended
AT010128,S0334,G08,session,2025-12-06 17:00:00,attended
AT010129,S0335,G08,session,2025-12-06 17:00:00,attended
AT010130,S0346,G08,session,2025-12-06 17:00:00,attended
AT010131,S0362,G08,session,2025-12-06 17:00:00,attended
AT010132,S0367,G08,session,2025-12-06 17:00:00,attended
AT010133,S0372,G08,session,2025-12-06 17:00:00,attended
AT010134,S0373,G08,session,2025-12-06 17:00:00,attended
AT010135,S0376,G08,session,2025-12-06 17:00:00,attended
AT010136,S0405,G08,session,2025-12-06 17:00:00,absent
AT010137,S0406,G08,session,2025-12-06 17:00:00,attended
AT010138,S0419,G08,session,2025-12-06 17:00:00,attended
AT010139,S0442,G08,session,2025-12-06 17:00:00,absent
AT010140,S0456,G08,session,2025-12-06 17:00:00,attended
AT010141,S0464,G08,session,2025-12-06 17:00:00,attended
AT010142,S0473,G08,session,2025-12-06 17:00:00,attended
AT010143,S0476,G08,session,2025-12-06 17:00:00,attended
AT010144,S0486,G08,session,2025-12-06 17:00:00,attended
AT010145,S0487,G08,session,2025-12-06 17:00:00,attended
AT010146,S0488,G08,session,2025-12-06 17:00:00,attended
AT010147,S0489,G08,session,2025-12-06 17:00:00,absent
AT010148,S0492,G08,session,2025-12-06 17:00:00,attended
AT010149,S0011,G08,session,2025-12-13 17:00:00,attended
AT010150,S0023,G08,session,2025-12-13 17:00:00,attended
AT010151,S0030,G08,session,2025-12-13 17:00:00,attended
AT010152,S0052,G08,session,2025-12-13 17:00:00,absent
AT010153,S0054,G08,session,2025-12-13 17:00:00,attended
AT010154,S0074,G08,session,2025-12-13 17:00:00,attended
AT010155,S0077,G08,session,2025-12-13 17:00:00,attended
AT010156,S0084,G08,session,2025-12-13 17:00:00,attended
AT010157,S0085,G08,session,2025-12-13 17:00:00,attended
AT010158,S0110,G08,session,2025-12-13 17:00:00,attended
AT010159,S0114,G08,session,2025-12-13 17:00:00,attended
AT010160,S0117,G08,session,2025-12-13 17:00:00,attended
AT010161,S0122,G08,session,2025-12-13 17:00:00,absent
AT010162,S0123,G08,session,2025-12-13 17:00:00,attended
AT010163,S0139,G08,session,2025-12-13 17:00:00,attended
AT010164,S0147,G08,session,2025-12-13 17:00:00,absent
AT010165,S0155,G08,session,2025-12-13 17:00:00,absent
AT010166,S0159,G08,session,2025-12-13 17:00:00,attended
AT010167,S0168,G08,session,2025-12-13 17:00:00,absent
AT010168,S0212,G08,session,2025-12-13 17:00:00,attended
AT010169,S0229,G08,session,2025-12-13 17:00:00,attended
AT010170,S0235,G08,session,2025-12-13 17:00:00,attended
AT010171,S0237,G08,session,2025-12-13 17:00:00,attended
AT010172,S0242,G08,session,2025-12-13 17:00:00,absent
AT010173,S0251,G08,session,2025-12-13 17:00:00,attended
AT010174,S0255,G08,session,2025-12-13 17:00:00,attended
AT010175,S0256,G08,session,2025-12-13 17:00:00,attended
AT010176,S0259,G08,session,2025-12-13 17:00:00,attended
AT010177,S0266,G08,session,2025-12-13 17:00:00,attended
AT010178,S0269,G08,session,2025-12-13 17:00:00,attended
AT010179,S0273,G08,session,2025-12-13 17:00:00,attended
AT010180,S0276,G08,session,2025-12-13 17:00:00,attended
AT010181,S0289,G08,session,2025-12-13 17:00:00,absent
AT010182,S0299,G08,session,2025-12-13 17:00:00,attended
AT010183,S0301,G08,session,2025-12-13 17:00:00,attended
AT010184,S0312,G08,session,2025-12-13 17:00:00,attended
AT010185,S0320,G08,session,2025-12-13 17:00:00,attended
AT010186,S0322,G08,session,2025-12-13 17:00:00,attended
AT010187,S0330,G08,session,2025-12-13 17:00:00,attended
AT010188,S0334,G08,session,2025-12-13 17:00:00,absent
AT010189,S0335,G08,session,2025-12-13 17:00:00,attended
AT010190,S0346,G08,session,2025-12-13 17:00:00,attended
AT010191,S0362,G08,session,2025-12-13 17:00:00,attended
AT010192,S0367,G08,session,2025-12-13 17:00:00,attended
AT010193,S0372,G08,session,2025-12-13 17:00:00,attended
AT010194,S0373,G08,session,2025-12-13 17:00:00,attended
AT010195,S0376,G08,session,2025-12-13 17:00:00,attended
AT010196,S0405,G08,session,2025-12-13 17:00:00,attended
AT010197,S0406,G08,session,2025-12-13 17:00:00,absent
AT010198,S0419,G08,session,2025-12-13 17:00:00,attended
AT010199,S0442,G08,session,2025-12-13 17:00:00,attended
AT010200,S0456,G08,session,2025-12-13 17:00:00,attended
AT010201,S0464,G08,session,2025-12-13 17:00:00,attended
AT010202,S0473,G08,session,2025-12-13 17:00:00,attended
AT010203,S0476,G08,session,2025-12-13 17:00:00,attended
AT010204,S0486,G08,session,2025-12-13 17:00:00,attended
AT010205,S0487,G08,session,2025-12-13 17:00:00,absent
AT010206,S0488,G08,session,2025-12-13 17:00:00,attended
AT010207,S0489,G08,session,2025-12-13 17:00:00,absent
AT010208,S0492,G08,session,2025-12-13 17:00:00,attended
AT010209,S0011,G08,session,2025-12-20 17:00:00,attended
AT010210,S0023,G08,session,2025-12-20 17:00:00,attended
AT010211,S0030,G08,session,2025-12-20 17:00:00,attended
AT010212,S0052,G08,session,2025-12-20 17:00:00,attended
AT010213,S0054,G08,session,2025-12-20 17:00:00,attended
AT010214,S0074,G08,session,2025-12-20 17:00:00,absent
AT010215,S0077,G08,session,2025-12-20 17:00:00,attended
AT010216,S0084,G08,session,2025-12-20 17:00:00,attended
AT010217,S0085,G08,session,2025-12-20 17:00:00,attended
AT010218,S0110,G08,session,2025-12-20 17:00:00,attended
AT010219,S0114,G08,session,2025-12-20 17:00:00,absent
AT010220,S0117,G08,session,2025-12-20 17:00:00,attended
AT010221,S0122,G08,session,2025-12-20 17:00:00,attended
AT010222,S0123,G08,session,2025-12-20 17:00:00,attended
AT010223,S0139,G08,session,2025-12-20 17:00:00,attended
AT010224,S0147,G08,session,2025-12-20 17:00:00,attended
AT010225,S0155,G08,session,2025-12-20 17:00:00,attended
AT010226,S0159,G08,session,2025-12-20 17:00:00,attended
AT010227,S0168,G08,session,2025-12-20 17:00:00,attended
AT010228,S0212,G08,session,2025-12-20 17:00:00,attended
AT010229,S0229,G08,session,2025-12-20 17:00:00,attended
AT010230,S0235,G08,session,2025-12-20 17:00:00,attended
AT010231,S0237,G08,session,2025-12-20 17:00:00,attended
AT010232,S0242,G08,session,2025-12-20 17:00:00,attended
AT010233,S0251,G08,session,2025-12-20 17:00:00,attended
AT010234,S0255,G08,session,2025-12-20 17:00:00,attended
AT010235,S0256,G08,session,2025-12-20 17:00:00,attended
AT010236,S0259,G08,session,2025-12-20 17:00:00,absent
AT010237,S0266,G08,session,2025-12-20 17:00:00,attended
AT010238,S0269,G08,session,2025-12-20 17:00:00,attended
AT010239,S0273,G08,session,2025-12-20 17:00:00,attended
AT010240,S0276,G08,session,2025-12-20 17:00:00,attended
AT010241,S0289,G08,session,2025-12-20 17:00:00,attended
AT010242,S0299,G08,session,2025-12-20 17:00:00,absent
AT010243,S0301,G08,session,2025-12-20 17:00:00,attended
AT010244,S0312,G08,session,2025-12-20 17:00:00,attended
AT010245,S0320,G08,session,2025-12-20 17:00:00,attended
AT010246,S0322,G08,session,2025-12-20 17:00:00,attended
AT010247,S0330,G08,session,2025-12-20 17:00:00,attended
AT010248,S0334,G08,session,2025-12-20 17:00:00,attended
AT010249,S0335,G08,session,2025-12-20 17:00:00,attended
AT010250,S0346,G08,session,2025-12-20 17:00:00,attended
AT010251,S0362,G08,session,2025-12-20 17:00:00,attended
AT010252,S0367,G08,session,2025-12-20 17:00:00,attended
AT010253,S0372,G08,session,2025-12-20 17:00:00,attended
AT010254,S0373,G08,session,2025-12-20 17:00:00,attended
AT010255,S0376,G08,session,2025-12-20 17:00:00,attended
AT010256,S0405,G08,session,2025-12-20 17:00:00,absent
AT010257,S0406,G08,session,2025-12-20 17:00:00,absent
AT010258,S0419,G08,session,2025-12-20 17:00:00,attended
AT010259,S0442,G08,session,2025-12-20 17:00:00,attended
AT010260,S0456,G08,session,2025-12-20 17:00:00,absent
AT010261,S0464,G08,session,2025-12-20 17:00:00,absent
AT010262,S0473,G08,session,2025-12-20 17:00:00,attended
AT010263,S0476,G08,session,2025-12-20 17:00:00,attended
AT010264,S0486,G08,session,2025-12-20 17:00:00,attended
AT010265,S0487,G08,session,2025-12-20 17:00:00,attended
AT010266,S0488,G08,session,2025-12-20 17:00:00,attended
AT010267,S0489,G08,session,2025-12-20 17:00:00,attended
