record_id,student_id,group_id,session_type,session_datetime,status,source_month,attended_flag
AT005640,S0241,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005641,S0258,G04,exam,2026-05-02 16:00:00,false,2026-05,False
AT005642,S0270,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005643,S0280,G04,exam,2026-05-02 16:00:00,false,2026-05,False
AT005644,S0295,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005645,S0316,G04,exam,2026-05-02 16:00:00,false,2026-05,False
AT005646,S0321,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005647,S0328,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005648,S0341,G04,exam,2026-05-02 16:00:00,false,2026-05,False
AT005649,S0342,G04,exam,2026-05-02 16:00:00,false,2026-05,False
AT005650,S0351,G04,exam,2026-05-02 16:00:00,false,2026-05,False
AT005651,S0357,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005652,S0359,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005653,S0371,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005654,S0391,G04,exam,2026-05-02 16:00:00,false,2026-05,False
AT005655,S0393,G04,exam,2026-05-02 16:00:00,false,2026-05,False
AT005656,S0396,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005657,S0397,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005658,S0398,G04,exam,2026-05-02 16:00:00,false,2026-05,False
AT005659,S0401,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005660,S0409,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005661,S0422,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005662,S0434,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005663,S0438,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005664,S0441,G04,exam,2026-05-02 16:00:00,false,2026-05,False
AT005665,S0461,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005666,S0462,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005667,S0475,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005668,S0485,G04,exam,2026-05-02 16:00:00,true,2026-05,True
AT005669,S0007,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005670,S0008,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005671,S0012,G04,session,2026-05-09 16:00:00,false,2026-05,False
AT005672,S0019,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005673,S0026,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005674,S0027,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005675,S0033,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005676,S0039,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005677,S0044,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005678,S0047,G04,session,2026-05-09 16:00:00,false,2026-05,False
AT005679,S0062,G04,session,2026-05-09 16:00:00,false,2026-05,False
AT005680,S0063,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005681,S0068,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005682,S0076,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005683,S0078,G04,session,2026-05-09 16:00:00,false,2026-05,False
AT005684,S0080,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005685,S0081,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005686,S0086,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005687,S0089,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005688,S0092,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005689,S0099,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005690,S0103,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005691,S0109,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005692,S0113,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005693,S0119,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005694,S0120,G04,session,2026-05-09 16:00:00,false,2026-05,False
AT005695,S0132,G04,session,2026-05-09 16:00:00,false,2026-05,False
AT005696,S0151,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005697,S0172,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005698,S0184,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005699,S0189,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005700,S0191,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005701,S0193,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005702,S0205,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005703,S0222,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005704,S0230,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005705,S0241,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005706,S0258,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005707,S0270,G04,session,2026-05-09 16:00:00,false,2026-05,False
AT005708,S0280,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005709,S0295,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005710,S0316,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005711,S0321,G04,session,2026-05-09 16:00:00,false,2026-05,False
AT005712,S0328,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005713,S0341,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005714,S0342,G04,session,2026-05-09 16:00:00,false,2026-05,False
AT005715,S0351,G04,session,2026-05-09 16:00:00,false,2026-05,False
AT005716,S0357,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005717,S0359,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005718,S0371,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005719,S0391,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005720,S0393,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005721,S0396,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005722,S0397,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005723,S0398,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005724,S0401,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005725,S0409,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005726,S0422,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005727,S0434,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005728,S0438,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005729,S0441,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005730,S0461,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005731,S0462,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005732,S0475,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005733,S0485,G04,session,2026-05-09 16:00:00,true,2026-05,True
AT005734,S0007,G04,practical,2026-05-16 16:00:00,false,2026-05,False
AT005735,S0008,G04,practical,2026-05-16 16:00:00,false,2026-05,False
AT005736,S0012,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005737,S0019,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005738,S0026,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005739,S0027,G04,practical,2026-05-16 16:00:00,false,2026-05,False
AT005740,S0033,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005741,S0039,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005742,S0044,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005743,S0047,G04,practical,2026-05-16 16:00:00,false,2026-05,False
AT005744,S0062,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005745,S0063,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005746,S0068,G04,practical,2026-05-16 16:00:00,false,2026-05,False
AT005747,S0076,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005748,S0078,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005749,S0080,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005750,S0081,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005751,S0086,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005752,S0089,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005753,S0092,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005754,S0099,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005755,S0103,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005756,S0109,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005757,S0113,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005758,S0119,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005759,S0120,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005760,S0132,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005761,S0151,G04,practical,2026-05-16 16:00:00,false,2026-05,False
AT005762,S0172,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005763,S0184,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005764,S0189,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005765,S0191,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005766,S0193,G04,practical,2026-05-16 16:00:00,false,2026-05,False
AT005767,S0205,G04,practical,2026-05-16 16:00:00,false,2026-05,False
AT005768,S0222,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005769,S0230,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005770,S0241,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005771,S0258,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005772,S0270,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005773,S0280,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005774,S0295,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005775,S0316,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005776,S0321,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005777,S0328,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005778,S0341,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005779,S0342,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005780,S0351,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005781,S0357,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005782,S0359,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005783,S0371,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005784,S0391,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005785,S0393,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005786,S0396,G04,practical,2026-05-16 16:00:00,false,2026-05,False
AT005787,S0397,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005788,S0398,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005789,S0401,G04,practical,2026-05-16 16:00:00,false,2026-05,False
AT005790,S0409,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005791,S0422,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005792,S0434,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005793,S0438,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005794,S0441,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005795,S0461,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005796,S0462,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005797,S0475,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005798,S0485,G04,practical,2026-05-16 16:00:00,true,2026-05,True
AT005799,S0007,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005800,S0008,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005801,S0012,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005802,S0019,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005803,S0026,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005804,S0027,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005805,S0033,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005806,S0039,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005807,S0044,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005808,S0047,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005809,S0062,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005810,S0063,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005811,S0068,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005812,S0076,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005813,S0078,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005814,S0080,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005815,S0081,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005816,S0086,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005817,S0089,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005818,S0092,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005819,S0099,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005820,S0103,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005821,S0109,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005822,S0113,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005823,S0119,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005824,S0120,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005825,S0132,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005826,S0151,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005827,S0172,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005828,S0184,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005829,S0189,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005830,S0191,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005831,S0193,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005832,S0205,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005833,S0222,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005834,S0230,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005835,S0241,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005836,S0258,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005837,S0270,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005838,S0280,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005839,S0295,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005840,S0316,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005841,S0321,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005842,S0328,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005843,S0341,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005844,S0342,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005845,S0351,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005846,S0357,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005847,S0359,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005848,S0371,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005849,S0391,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005850,S0393,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005851,S0396,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005852,S0397,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005853,S0398,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005854,S0401,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005855,S0409,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005856,S0422,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005857,S0434,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005858,S0438,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005859,S0441,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005860,S0461,G04,session,2026-05-23 16:00:00,false,2026-05,False
AT005861,S0462,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005862,S0475,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005863,S0485,G04,session,2026-05-23 16:00:00,true,2026-05,True
AT005864,S0007,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005865,S0008,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005866,S0012,G04,session,2026-05-30 16:00:00,false,2026-05,False
AT005867,S0019,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005868,S0026,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005869,S0027,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005870,S0033,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005871,S0039,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005872,S0044,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005873,S0047,G04,session,2026-05-30 16:00:00,false,2026-05,False
AT005874,S0062,G04,session,2026-05-30 16:00:00,false,2026-05,False
AT005875,S0063,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005876,S0068,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005877,S0076,G04,session,2026-05-30 16:00:00,false,2026-05,False
AT005878,S0078,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005879,S0080,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005880,S0081,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005881,S0086,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005882,S0089,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005883,S0092,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005884,S0099,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005885,S0103,G04,session,2026-05-30 16:00:00,false,2026-05,False
AT005886,S0109,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005887,S0113,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005888,S0119,G04,session,2026-05-30 16:00:00,false,2026-05,False
AT005889,S0120,G04,session,2026-05-30 16:00:00,false,2026-05,False
AT005890,S0132,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005891,S0151,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005892,S0172,G04,session,2026-05-30 16:00:00,false,2026-05,False
AT005893,S0184,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005894,S0189,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005895,S0191,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005896,S0193,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005897,S0205,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005898,S0222,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005899,S0230,G04,session,2026-05-30 16:00:00,false,2026-05,False
AT005900,S0241,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005901,S0258,G04,session,2026-05-30 16:00:00,false,2026-05,False
AT005902,S0270,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005903,S0280,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005904,S0295,G04,session,2026-05-30 16:00:00,false,2026-05,False
AT005905,S0316,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005906,S0321,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005907,S0328,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005908,S0341,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005909,S0342,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005910,S0351,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005911,S0357,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005912,S0359,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005913,S0371,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005914,S0391,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005915,S0393,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005916,S0396,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005917,S0397,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005918,S0398,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005919,S0401,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005920,S0409,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005921,S0422,G04,session,2026-05-30 16:00:00,false,2026-05,False
AT005922,S0434,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005923,S0438,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005924,S0441,G04,session,2026-05-30 16:00:00,false,2026-05,False
AT005925,S0461,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005926,S0462,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005927,S0475,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT005928,S0485,G04,session,2026-05-30 16:00:00,true,2026-05,True
AT006941,S0003,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006942,S0010,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006943,S0034,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006944,S0050,G05,session,2026-05-05 16:00:00,false,2026-05,False
AT006945,S0051,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006946,S0066,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006947,S0070,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006948,S0072,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006949,S0112,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006950,S0129,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006951,S0148,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006952,S0150,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006953,S0154,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006954,S0165,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006955,S0169,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006956,S0170,G05,session,2026-05-05 16:00:00,false,2026-05,False
AT006957,S0171,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006958,S0179,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006959,S0200,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006960,S0207,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006961,S0211,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006962,S0213,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006963,S0214,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006964,S0219,G05,session,2026-05-05 16:00:00,false,2026-05,False
AT006965,S0220,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006966,S0223,G05,session,2026-05-05 16:00:00,false,2026-05,False
AT006967,S0228,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006968,S0231,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006969,S0234,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006970,S0257,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006971,S0268,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006972,S0294,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006973,S0307,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006974,S0326,G05,session,2026-05-05 16:00:00,false,2026-05,False
AT006975,S0345,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006976,S0364,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006977,S0365,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006978,S0374,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006979,S0382,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006980,S0415,G05,session,2026-05-05 16:00:00,false,2026-05,False
AT006981,S0427,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006982,S0430,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006983,S0445,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006984,S0483,G05,session,2026-05-05 16:00:00,false,2026-05,False
AT006985,S0491,G05,session,2026-05-05 16:00:00,false,2026-05,False
AT006986,S0495,G05,session,2026-05-05 16:00:00,true,2026-05,True
AT006987,S0003,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT006988,S0010,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT006989,S0034,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT006990,S0050,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT006991,S0051,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT006992,S0066,G05,practical,2026-05-12 16:00:00,false,2026-05,False
AT006993,S0070,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT006994,S0072,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT006995,S0112,G05,practical,2026-05-12 16:00:00,false,2026-05,False
AT006996,S0129,G05,practical,2026-05-12 16:00:00,false,2026-05,False
AT006997,S0148,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT006998,S0150,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT006999,S0154,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007000,S0165,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007001,S0169,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007002,S0170,G05,practical,2026-05-12 16:00:00,false,2026-05,False
AT007003,S0171,G05,practical,2026-05-12 16:00:00,false,2026-05,False
AT007004,S0179,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007005,S0200,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007006,S0207,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007007,S0211,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007008,S0213,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007009,S0214,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007010,S0219,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007011,S0220,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007012,S0223,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007013,S0228,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007014,S0231,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007015,S0234,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007016,S0257,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007017,S0268,G05,practical,2026-05-12 16:00:00,false,2026-05,False
AT007018,S0294,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007019,S0307,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007020,S0326,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007021,S0345,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007022,S0364,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007023,S0365,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007024,S0374,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007025,S0382,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007026,S0415,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007027,S0427,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007028,S0430,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007029,S0445,G05,practical,2026-05-12 16:00:00,false,2026-05,False
AT007030,S0483,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007031,S0491,G05,practical,2026-05-12 16:00:00,false,2026-05,False
AT007032,S0495,G05,practical,2026-05-12 16:00:00,true,2026-05,True
AT007033,S0003,G05,session,2026-05-19 16:00:00,true,2026-05,True
AT007034,S0010,G05,session,2026-05-19 16:00:00,false,2026-05,False
AT007035,S0034,G05,session,2026-05-19 16:00:00,false,2026-05,False
